id,name,status,species,type,gender,origin_id,origin_name,origin_url,location_id,location_name,location_url,image_url,image_file,episode_ids,episode_urls,url,created
48,Black Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/48.jpeg,images/characters/048-black-rick.jpeg,22|28,https://rickandmortyapi.com/api/episode/22|https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/48,2017-11-05T11:15:26.044Z
49,Blamph,Alive,Alien,,unknown,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/49.jpeg,images/characters/049-blamph.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/49,2017-11-05T11:18:26.702Z
50,Blim Blam,Alive,Alien,Korblock,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/50.jpeg,images/characters/050-blim-blam.jpeg,14,https://rickandmortyapi.com/api/episode/14,https://rickandmortyapi.com/api/character/50,2017-11-05T11:21:43.756Z
51,Blue Diplomat,Alive,Alien,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/51.jpeg,images/characters/051-blue-diplomat.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/51,2017-11-05T11:24:49.688Z
52,Blue Footprint Guy,Dead,Human,,Male,8,Post-Apocalyptic Earth,https://rickandmortyapi.com/api/location/8,8,Post-Apocalyptic Earth,https://rickandmortyapi.com/api/location/8,https://rickandmortyapi.com/api/character/avatar/52.jpeg,images/characters/052-blue-footprint-guy.jpeg,23,https://rickandmortyapi.com/api/episode/23,https://rickandmortyapi.com/api/character/52,2017-11-05T11:26:42.084Z
53,Blue Shirt Morty,unknown,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/53.jpeg,images/characters/053-blue-shirt-morty.jpeg,10,https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/53,2017-11-05T11:28:38.627Z
54,Bobby Moynihan,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/54.jpeg,images/characters/054-bobby-moynihan.jpeg,8,https://rickandmortyapi.com/api/episode/8,https://rickandmortyapi.com/api/character/54,2017-11-05T11:31:26.348Z
55,Boobloosian,Dead,Alien,Boobloosian,unknown,,unknown,,13,Nuptia 4,https://rickandmortyapi.com/api/location/13,https://rickandmortyapi.com/api/character/avatar/55.jpeg,images/characters/055-boobloosian.jpeg,18|21,https://rickandmortyapi.com/api/episode/18|https://rickandmortyapi.com/api/episode/21,https://rickandmortyapi.com/api/character/55,2017-11-05T11:32:53.847Z
56,Bootleg Portal Chemist Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/56.jpeg,images/characters/056-bootleg-portal-chemist-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/56,2017-11-05T11:34:16.447Z
57,Borpocian,Alive,Alien,Elephant-Person,Male,,unknown,,,unknown,,https://rickandmortyapi.com/api/character/avatar/57.jpeg,images/characters/057-borpocian.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/57,2017-11-05T11:38:29.459Z
58,Brad,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/58.jpeg,images/characters/058-brad.jpeg,6|11|30|46,https://rickandmortyapi.com/api/episode/6|https://rickandmortyapi.com/api/episode/11|https://rickandmortyapi.com/api/episode/30|https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/58,2017-11-05T11:40:02.554Z
59,Brad Anderson,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/59.jpeg,images/characters/059-brad-anderson.jpeg,7,https://rickandmortyapi.com/api/episode/7,https://rickandmortyapi.com/api/character/59,2017-11-05T11:41:38.964Z
60,Calypso,Dead,Human,Superhuman,Female,,unknown,,,unknown,,https://rickandmortyapi.com/api/character/avatar/60.jpeg,images/characters/060-calypso.jpeg,25,https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/60,2017-11-05T11:52:45.852Z
61,Campaign Manager Morty,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/61.jpeg,images/characters/061-campaign-manager-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/61,2017-11-05T11:53:44.737Z
62,Canklanker Thom,Dead,Alien,Gromflomite,Male,19,Gromflom Prime,https://rickandmortyapi.com/api/location/19,,unknown,,https://rickandmortyapi.com/api/character/avatar/62.jpeg,images/characters/062-canklanker-thom.jpeg,1,https://rickandmortyapi.com/api/episode/1,https://rickandmortyapi.com/api/character/62,2017-11-05T12:06:23.217Z
63,Centaur,Alive,Mythological Creature,Centaur,Male,,unknown,,18,Mr. Goldenfold's dream,https://rickandmortyapi.com/api/location/18,https://rickandmortyapi.com/api/character/avatar/63.jpeg,images/characters/063-centaur.jpeg,2,https://rickandmortyapi.com/api/episode/2,https://rickandmortyapi.com/api/character/63,2017-11-05T12:22:17.848Z
64,Chris,Dead,Alien,Organic gun,unknown,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/64.jpeg,images/characters/064-chris.jpeg,12,https://rickandmortyapi.com/api/episode/12,https://rickandmortyapi.com/api/character/64,2017-11-05T12:25:03.541Z
65,Chris,Alive,Humanoid,Microverse inhabitant,Male,24,Rick's Battery Microverse,https://rickandmortyapi.com/api/location/24,24,Rick's Battery Microverse,https://rickandmortyapi.com/api/location/24,https://rickandmortyapi.com/api/character/avatar/65.jpeg,images/characters/065-chris.jpeg,17,https://rickandmortyapi.com/api/episode/17,https://rickandmortyapi.com/api/character/65,2017-11-30T11:02:41.935Z
66,Coach Feratu (Balik Alistane),Dead,Mythological Creature,Vampire,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/66.jpeg,images/characters/066-coach-feratu-balik-alistane.jpeg,18,https://rickandmortyapi.com/api/episode/18,https://rickandmortyapi.com/api/character/66,2017-11-30T11:10:10.491Z
67,Collector,Alive,Alien,Light bulb-Alien,Male,25,The Menagerie,https://rickandmortyapi.com/api/location/25,25,The Menagerie,https://rickandmortyapi.com/api/location/25,https://rickandmortyapi.com/api/character/avatar/67.jpeg,images/characters/067-collector.jpeg,29,https://rickandmortyapi.com/api/episode/29,https://rickandmortyapi.com/api/character/67,2017-11-30T11:13:46.785Z
68,Colossus,Dead,Human,,Male,8,Post-Apocalyptic Earth,https://rickandmortyapi.com/api/location/8,8,Post-Apocalyptic Earth,https://rickandmortyapi.com/api/location/8,https://rickandmortyapi.com/api/character/avatar/68.jpeg,images/characters/068-colossus.jpeg,23,https://rickandmortyapi.com/api/episode/23,https://rickandmortyapi.com/api/character/68,2017-11-30T11:17:32.733Z
69,Commander Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/69.jpeg,images/characters/069-commander-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/69,2017-11-30T11:28:06.461Z
70,Concerto,Dead,Humanoid,,Male,,unknown,,,unknown,,https://rickandmortyapi.com/api/character/avatar/70.jpeg,images/characters/070-concerto.jpeg,24,https://rickandmortyapi.com/api/episode/24,https://rickandmortyapi.com/api/character/70,2017-11-30T11:31:41.926Z
71,Conroy,Dead,Robot,,unknown,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,https://rickandmortyapi.com/api/character/avatar/71.jpeg,images/characters/071-conroy.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/71,2017-11-30T11:35:50.183Z
72,Cool Rick,Alive,Human,,Male,26,Earth (K-83),https://rickandmortyapi.com/api/location/26,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/72.jpeg,images/characters/072-cool-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/72,2017-11-30T11:41:11.542Z
73,Cop Morty,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/73.jpeg,images/characters/073-cop-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/73,2017-11-30T11:43:04.217Z
74,Cop Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/74.jpeg,images/characters/074-cop-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/74,2017-11-30T11:48:18.950Z
75,Courier Flap,Alive,Alien,,unknown,,unknown,,35,Planet Squanch,https://rickandmortyapi.com/api/location/35,https://rickandmortyapi.com/api/character/avatar/75.jpeg,images/characters/075-courier-flap.jpeg,21,https://rickandmortyapi.com/api/episode/21,https://rickandmortyapi.com/api/character/75,2017-11-30T12:12:57.553Z
76,Cousin Nicky,Dead,Alien,Parasite,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/76.jpeg,images/characters/076-cousin-nicky.jpeg,15,https://rickandmortyapi.com/api/episode/15,https://rickandmortyapi.com/api/character/76,2017-11-30T14:11:52.882Z
77,Cowboy Morty,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/77.jpeg,images/characters/077-cowboy-morty.jpeg,10,https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/77,2017-11-30T14:13:17.371Z
78,Cowboy Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/78.jpeg,images/characters/078-cowboy-rick.jpeg,10|28,https://rickandmortyapi.com/api/episode/10|https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/78,2017-11-30T14:15:18.347Z
79,Crab Spider,Alive,Alien,Animal,unknown,27,Hideout Planet,https://rickandmortyapi.com/api/location/27,27,Hideout Planet,https://rickandmortyapi.com/api/location/27,https://rickandmortyapi.com/api/character/avatar/79.jpeg,images/characters/079-crab-spider.jpeg,10,https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/79,2017-11-30T14:18:16.899Z
80,Creepy Little Girl,Alive,Human,,Female,,unknown,,18,Mr. Goldenfold's dream,https://rickandmortyapi.com/api/location/18,https://rickandmortyapi.com/api/character/avatar/80.jpeg,images/characters/080-creepy-little-girl.jpeg,2,https://rickandmortyapi.com/api/episode/2,https://rickandmortyapi.com/api/character/80,2017-11-30T14:20:35.772Z
81,Crocubot,Dead,Animal,Robot-Crocodile hybrid,Male,,unknown,,4,Worldender's lair,https://rickandmortyapi.com/api/location/4,https://rickandmortyapi.com/api/character/avatar/81.jpeg,images/characters/081-crocubot.jpeg,25,https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/81,2017-11-30T14:23:41.053Z
82,Cronenberg Rick,unknown,Cronenberg,,Male,12,Cronenberg Earth,https://rickandmortyapi.com/api/location/12,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,https://rickandmortyapi.com/api/character/avatar/82.jpeg,images/characters/082-cronenberg-rick.jpeg,6|10,https://rickandmortyapi.com/api/episode/6|https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/82,2017-11-30T14:28:54.596Z
83,Cronenberg Morty,unknown,Cronenberg,,Male,12,Cronenberg Earth,https://rickandmortyapi.com/api/location/12,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,https://rickandmortyapi.com/api/character/avatar/83.jpeg,images/characters/083-cronenberg-morty.jpeg,6|10,https://rickandmortyapi.com/api/episode/6|https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/83,2017-11-30T20:02:29.204Z
84,Cult Leader Morty,Alive,Human,,Male,,unknown,,27,Hideout Planet,https://rickandmortyapi.com/api/location/27,https://rickandmortyapi.com/api/character/avatar/84.jpeg,images/characters/084-cult-leader-morty.jpeg,10,https://rickandmortyapi.com/api/episode/10,https://rickandmortyapi.com/api/character/84,2017-11-30T20:41:48.080Z
85,Cyclops Morty,Alive,Humanoid,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/85.jpeg,images/characters/085-cyclops-morty.jpeg,10|28,https://rickandmortyapi.com/api/episode/10|https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/85,2017-11-30T20:49:52.133Z
86,Cyclops Rick,Dead,Humanoid,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/86.jpeg,images/characters/086-cyclops-rick.jpeg,10|22|28,https://rickandmortyapi.com/api/episode/10|https://rickandmortyapi.com/api/episode/22|https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/86,2017-11-30T20:53:10.382Z
87,Cynthia,Dead,Alien,Zigerion,Female,,unknown,,46,Zigerion's Base,https://rickandmortyapi.com/api/location/46,https://rickandmortyapi.com/api/character/avatar/87.jpeg,images/characters/087-cynthia.jpeg,4,https://rickandmortyapi.com/api/episode/4,https://rickandmortyapi.com/api/character/87,2017-11-30T21:08:32.534Z
88,Cynthia,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/88.jpeg,images/characters/088-cynthia.jpeg,8|9|11|25,https://rickandmortyapi.com/api/episode/8|https://rickandmortyapi.com/api/episode/9|https://rickandmortyapi.com/api/episode/11|https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/88,2017-11-30T21:16:35.633Z
89,Dale,Dead,Mythological Creature,Giant,Male,14,Giant's Town,https://rickandmortyapi.com/api/location/14,14,Giant's Town,https://rickandmortyapi.com/api/location/14,https://rickandmortyapi.com/api/character/avatar/89.jpeg,images/characters/089-dale.jpeg,5,https://rickandmortyapi.com/api/episode/5,https://rickandmortyapi.com/api/character/89,2017-12-01T10:32:08.340Z
90,Daron Jefferson,Alive,Alien,Cone-nippled alien,Male,28,Unity's Planet,https://rickandmortyapi.com/api/location/28,28,Unity's Planet,https://rickandmortyapi.com/api/location/28,https://rickandmortyapi.com/api/character/avatar/90.jpeg,images/characters/090-daron-jefferson.jpeg,14,https://rickandmortyapi.com/api/episode/14,https://rickandmortyapi.com/api/character/90,2017-12-01T10:54:34.736Z
91,David Letterman,Alive,Human,,Male,23,Earth (C-500A),https://rickandmortyapi.com/api/location/23,23,Earth (C-500A),https://rickandmortyapi.com/api/location/23,https://rickandmortyapi.com/api/character/avatar/91.jpeg,images/characters/091-david-letterman.jpeg,8,https://rickandmortyapi.com/api/episode/8,https://rickandmortyapi.com/api/character/91,2017-12-01T11:12:25.105Z
92,Davin,Dead,Human,,Male,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,https://rickandmortyapi.com/api/character/avatar/92.jpeg,images/characters/092-davin.jpeg,1|6,https://rickandmortyapi.com/api/episode/1|https://rickandmortyapi.com/api/episode/6,https://rickandmortyapi.com/api/character/92,2017-12-01T11:20:51.247Z
93,Diablo Verde,Dead,Mythological Creature,Demon,Male,,unknown,,29,Dorian 5,https://rickandmortyapi.com/api/location/29,https://rickandmortyapi.com/api/character/avatar/93.jpeg,images/characters/093-diablo-verde.jpeg,25,https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/93,2017-12-01T11:36:16.467Z
94,Diane Sanchez,Dead,Human,,Female,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,126,Rick's Memories,https://rickandmortyapi.com/api/location/126,https://rickandmortyapi.com/api/character/avatar/94.jpeg,images/characters/094-diane-sanchez.jpeg,22|51,https://rickandmortyapi.com/api/episode/22|https://rickandmortyapi.com/api/episode/51,https://rickandmortyapi.com/api/character/94,2017-12-01T11:49:43.929Z
